id,priority,reported,completed,status,source,parent,depends,superseded_by,summary,attempt_count,description_path,created_at,updated_at
806-771-acceptance-criteria-stdout,high,2026-04-18,,done,decomposed,771-760-,subtask-1,,Acceptance criteria 検証と stdout 出力ロジック,0,scripts/pipeline/descriptions/806-771-acceptance-criteria-stdout.md,2026-04-18T22:34:26+09:00,2026-04-18T22:34:26+09:00
807-771-formatter-emit,high,2026-04-18,,done,decomposed,771-760-,subtask-2,,formatter と emit のユニットテスト,0,scripts/pipeline/descriptions/807-771-formatter-emit.md,2026-04-18T22:41:00+09:00,2026-04-18T22:41:00+09:00
808-785-subtask,low,2026-04-18,,done,decomposed,785-762-717-691-edit,none,,親タスク 785 の分解方針メモ(調査 809 + 結果追記 810 の 2 段構成),0,scripts/pipeline/descriptions/808-785-subtask.md,2026-04-19T09:12:22+09:00,2026-04-19T09:12:20+09:00
809-785-717-691-status-done,high,2026-04-18,,done,decomposed,785-762-717-691-edit,none,,717-691 コミット履歴から status:done に変更されたファイルパスを特定,0,scripts/pipeline/descriptions/809-785-717-691-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
810-785-subtask,medium,2026-04-18,,done,decomposed,785-762-717-691-edit,809-785-717-691-status-done,,特定した TARGET_FILE を親タスク 762-731 の Investigation result に追記,0,scripts/pipeline/descriptions/810-785-subtask.md,2026-04-19T03:26:09+09:00,2026-04-19T03:26:08+09:00
811-802-git-status-short-tmp-git-status-short-tx,high,2026-04-18,,done,decomposed,802-769-git-status-short,none,,git status --short を実行し /tmp/git-status-short.txt に生出力を保存,0,scripts/pipeline/descriptions/811-802-git-status-short-tmp-git-status-short-tx.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
812-802-repository-state,high,2026-04-18,,done,decomposed,802-769-git-status-short,subtask-1,,repository state が変更されていないことを検証,0,scripts/pipeline/descriptions/812-802-repository-state.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
813-804-subtask,medium,2026-04-18,,done,decomposed,804-769-,none,,subtask,0,scripts/pipeline/descriptions/813-804-subtask.md,2026-04-19T03:29:18+09:00,2026-04-19T03:29:18+09:00
814-804-subtask-1-exit-code,high,2026-04-18,,done,decomposed,804-769-,none,,subtask-1 exit code 検証とエラー時即時終了ロジック実装,0,scripts/pipeline/descriptions/814-804-subtask-1-exit-code.md,2026-04-18T22:49:20+09:00,2026-04-18T22:49:20+09:00
815-804-subtask,medium,2026-04-18,,done,decomposed,804-769-,none,,subtask,0,scripts/pipeline/descriptions/815-804-subtask.md,2026-04-19T03:37:13+09:00,2026-04-19T03:37:13+09:00
817-809-git-log-grep-717-691-tasks-md,high,2026-04-18,,done,decomposed,809-785-717-691-status-done,none,,git log --grep で 717-691 関連コミットの scripts/pipeline/tasks/*.md 変更を特定,0,scripts/pipeline/descriptions/817-809-git-log-grep-717-691-tasks-md.md,2026-04-18T22:55:38+09:00,2026-04-18T23:16:47+09:00
819-809-subtask,medium,2026-04-18,,done,decomposed,809-785-717-691-status-done,817-809-git-log-grep-717-691-tasks-md,,817 が NO_COMMIT_MATCH を返した場合の Grep ベース fallback で TARGET_FILE を特定,0,scripts/pipeline/descriptions/819-809-subtask.md,2026-04-19T03:41:31+09:00,2026-04-19T03:41:31+09:00
821-703-graphviewcontainer-ts-ratchet,medium,2026-04-18,,done,decomposed,703-694-subtask,none,,GraphViewContainer.ts ratchet を単一コミットで実施,0,scripts/pipeline/descriptions/821-703-graphviewcontainer-ts-ratchet.md,2026-04-19T03:39:27+09:00,2026-04-19T03:39:27+09:00
822-811-subtask,medium,2026-04-18,,done,decomposed,811-802-git-status-short-tmp-git-status-short-tx,none,,subtask,0,scripts/pipeline/descriptions/822-811-subtask.md,2026-04-19T03:41:18+09:00,2026-04-19T03:41:18+09:00
823-811-git-status-short-tmp-git-status-short-tx,high,2026-04-18,,done,decomposed,811-802-git-status-short-tmp-git-status-short-tx,none,,git status --short を実行し /tmp/git-status-short.txt に保存・検証,0,scripts/pipeline/descriptions/823-811-git-status-short-tmp-git-status-short-tx.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
824-812-subtask,medium,2026-04-18,,done,decomposed,812-802-repository-state,none,,subtask,0,scripts/pipeline/descriptions/824-812-subtask.md,2026-04-19T03:43:53+09:00,2026-04-19T03:43:53+09:00
825-812-git-state-subtask-1,high,2026-04-18,,done,decomposed,812-802-repository-state,811-802-subtask-1 (/tmp/git-status-short.txt が存在すること),,git state が subtask-1 取得時から未変更であることを検証,0,scripts/pipeline/descriptions/825-812-git-state-subtask-1.md,2026-04-18T23:07:30+09:00,2026-04-18T23:07:30+09:00
826-707-,high,2026-04-18,,done,decomposed,707-675-subtask,none,,現在のカバレッジを測定し超過指標を特定,0,scripts/pipeline/descriptions/826-707-.md,2026-04-18T23:16:39+09:00,2026-04-18T23:26:56+09:00
827-707-1pt-floor,high,2026-04-18,,done,decomposed,707-675-subtask,subtask-1,,超過指標のみ閾値を現在値-1pt(floor整数)に引き上げ,0,scripts/pipeline/descriptions/827-707-1pt-floor.md,2026-04-18T23:17:34+09:00,2026-04-18T23:26:56+09:00
828-716-subtask-glob,medium,2026-04-18,,done,decomposed,716-691-subtask-glob-read,none,,対象 subtask ファイルを Glob で列挙し候補リストを取得,0,scripts/pipeline/descriptions/828-716-subtask-glob.md,2026-04-19T03:46:05+09:00,2026-04-19T03:46:05+09:00
829-716-subtask,medium,2026-04-18,,done,decomposed,716-691-subtask-glob-read,none,,subtask,0,scripts/pipeline/descriptions/829-716-subtask.md,2026-04-19T03:44:52+09:00,2026-04-19T03:44:52+09:00
830-716-subtask,medium,2026-04-18,,done,decomposed,716-691-subtask-glob-read,none,,subtask,0,scripts/pipeline/descriptions/830-716-subtask.md,2026-04-19T03:56:27+09:00,2026-04-19T03:56:27+09:00
831-823-subtask,medium,2026-04-18,,done,decomposed,823-811-git-status-short-tmp-git-status-short-tx,none,,subtask-2〜4 の共有前提条件 (作業ディレクトリ/禁止コマンド/成果物パス) を宣言,0,scripts/pipeline/descriptions/831-823-subtask.md,2026-04-19T03:58:21+09:00,2026-04-19T03:58:21+09:00
832-823-git-status-short-tmp-git-status-short-tx,high,2026-04-18,,done,decomposed,823-811-git-status-short-tmp-git-status-short-tx,none,,git status --short を /tmp/git-status-short.txt に保存し exit code を確認,0,scripts/pipeline/descriptions/832-823-git-status-short-tmp-git-status-short-tx.md,2026-04-18T23:26:56+09:00,2026-04-18T23:53:48+09:00
833-823-tmp-git-status-short-txt-wc-l,high,2026-04-18,,done,decomposed,823-811-git-status-short-tmp-git-status-short-tx,subtask-2,,/tmp/git-status-short.txt の可読性を wc -l で検証,0,scripts/pipeline/descriptions/833-823-tmp-git-status-short-txt-wc-l.md,2026-04-18T23:35:11+09:00,2026-04-18T23:53:48+09:00
834-823-head-50,high,2026-04-18,,done,decomposed,823-811-git-status-short-tmp-git-status-short-tx,subtask-3,,head -50 で内容を一覧し、作業ツリー無変更を検証,0,scripts/pipeline/descriptions/834-823-head-50.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
835-834-subtask,medium,2026-04-18,,done,decomposed,834-823-head-50,none,,subtask,0,scripts/pipeline/descriptions/835-834-subtask.md,2026-04-19T04:02:21+09:00,2026-04-19T04:02:20+09:00
836-834-git-status-baseline-head-50,high,2026-04-18,,done,decomposed,834-823-head-50,none,,git status baseline を記録し head -50 実行ログを取得,0,scripts/pipeline/descriptions/836-834-git-status-baseline-head-50.md,2026-04-18T23:46:52+09:00,2026-04-19T00:11:29+09:00
837-834-git-diff-acceptance,high,2026-04-18,,done,decomposed,834-823-head-50,subtask-1,,作業ツリー無変更を git diff で検証し Acceptance 報告,0,scripts/pipeline/descriptions/837-834-git-diff-acceptance.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
838-724-graphviewcontainer-ts-claude-md-max-allo,medium,2026-04-18,,done,decomposed,724-714-subtask,none,,GraphViewContainer.ts の行数を測定し CLAUDE.md の Max Allowed を ratchet down,0,scripts/pipeline/descriptions/838-724-graphviewcontainer-ts-claude-md-max-allo.md,2026-04-19T04:01:23+09:00,2026-04-19T04:01:23+09:00
838-837-git-status-diff-result,high,2026-04-19,,done,decomposed,845-837-git-status,854-845-git-status-after,,git status before/after diff verification result,0,scripts/pipeline/descriptions/838-837-git-status-diff-result.md,2026-04-19T00:30:49+09:00,2026-04-19T00:41:22+09:00
839-726-subtask,medium,2026-04-18,,done,decomposed,726-715-subtask,none,,subtask,0,scripts/pipeline/descriptions/839-726-subtask.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
840-726-704-694-ratchet-claude-md-issue,medium,2026-04-18,,done,decomposed,726-715-subtask,none,,親タスク704-694の完了処理（ratchet測定・CLAUDE.md更新・issue移動を単一コミット）,0,scripts/pipeline/descriptions/840-726-704-694-ratchet-claude-md-issue.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
841-728-subtask,medium,2026-04-18,,done,decomposed,728-717-subtask,none,,subtask,0,scripts/pipeline/descriptions/841-728-subtask.md,2026-04-19T04:05:33+09:00,2026-04-19T04:05:33+09:00
842-728-pre-edit-read,medium,2026-04-18,,done,decomposed,728-717-subtask,none,,対象ファイル特定と pre-Edit Read 検証,0,scripts/pipeline/descriptions/842-728-pre-edit-read.md,2026-04-19T04:07:34+09:00,2026-04-19T04:07:34+09:00
843-728-edit-status-decomposed-status-done,medium,2026-04-18,,done,decomposed,728-717-subtask,subtask-1,,Edit で status: decomposed を status: done に置換,0,scripts/pipeline/descriptions/843-728-edit-status-decomposed-status-done.md,2026-04-19T04:10:38+09:00,2026-04-19T04:10:38+09:00
844-728-post-edit-read-git-status,medium,2026-04-18,,done,decomposed,728-717-subtask,subtask-2,,Post-Edit Read 検証と git status 確認,0,scripts/pipeline/descriptions/844-728-post-edit-read-git-status.md,2026-04-19T04:14:54+09:00,2026-04-19T04:14:54+09:00
845-837-git-status,high,2026-04-18,,done,decomposed,837-834-git-diff-acceptance,none,,git status スナップショット取得と差分検証,0,scripts/pipeline/descriptions/845-837-git-status.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
846-837-subtask,medium,2026-04-18,,done,decomposed,837-834-git-diff-acceptance,none,,subtask,0,scripts/pipeline/descriptions/846-837-subtask.md,2026-04-19T04:14:31+09:00,2026-04-19T04:14:31+09:00
847-837-subtask,medium,2026-04-18,,done,decomposed,837-834-git-diff-acceptance,none,,subtask,0,scripts/pipeline/descriptions/847-837-subtask.md,2026-04-19T04:18:48+09:00,2026-04-19T04:18:48+09:00
848-734-721-702,medium,2026-04-19,,done,decomposed,734-721-subtask,none,,親タスク721-702の変更ファイル特定と変更差分の読み取り,0,scripts/pipeline/descriptions/848-734-721-702.md,2026-04-19T04:19:05+09:00,2026-04-19T04:19:05+09:00
849-734-subtask,medium,2026-04-19,,done,decomposed,734-721-subtask,none,,subtask,0,scripts/pipeline/descriptions/849-734-subtask.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
850-734-,medium,2026-04-19,,done,decomposed,734-721-subtask,subtask-1,,関連ユニットテストの実行と結果記録,0,scripts/pipeline/descriptions/850-734-.md,2026-04-19T04:26:49+09:00,2026-04-19T04:26:49+09:00
851-840-subtask,medium,2026-04-19,,done,decomposed,840-726-704-694-ratchet-claude-md-issue,none,,subtask,0,scripts/pipeline/descriptions/851-840-subtask.md,2026-04-19T04:30:50+09:00,2026-04-19T04:30:50+09:00
852-840-704-694-ratchet-claude-md-issue,medium,2026-04-19,,done,decomposed,840-726-704-694-ratchet-claude-md-issue,none,,親タスク704-694のratchet測定・CLAUDE.md更新・issue移動を単一コミットで完了,0,scripts/pipeline/descriptions/852-840-704-694-ratchet-claude-md-issue.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
853-845-subtask,high,2026-04-19,,done,decomposed,845-837-git-status,none,,git status の before スナップショット取得,0,scripts/pipeline/descriptions/853-845-subtask.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
854-845-git-status-after,high,2026-04-19,,done,decomposed,845-837-git-status,none,,git status の after スナップショット取得,0,scripts/pipeline/descriptions/854-845-git-status-after.md,2026-04-19T00:26:57+09:00,2026-04-19T00:26:57+09:00
855-845-before-after,high,2026-04-19,,done,decomposed,845-837-git-status,subtask-1,,before/after 差分検証と結果記録,0,scripts/pipeline/descriptions/855-845-before-after.md,2026-04-19T00:30:49+09:00,2026-04-19T00:30:49+09:00
856-737-status-line-count-verify,medium,2026-04-19,,done,decomposed,737-721-issue-frontmatter-status-done,none,,編集後ファイルの status 行が「status: done」1箇所のみであることを検証,0,scripts/pipeline/descriptions/856-737-status-line-count-verify.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
857-737-frontmatter-status-done,medium,2026-04-19,,done,decomposed,737-721-issue-frontmatter-status-done,none,,frontmatter再読込と status:done 一意性検証,0,scripts/pipeline/descriptions/857-737-frontmatter-status-done.md,2026-04-19T04:33:07+09:00,2026-04-19T04:33:07+09:00
858-737-priority-reported-parent-depends-summar,medium,2026-04-19,,done,decomposed,737-721-issue-frontmatter-status-done,none,,保持フィールド (priority/reported/parent/depends/summary/source) の存在検証,0,scripts/pipeline/descriptions/858-737-priority-reported-parent-depends-summar.md,2026-04-19T04:34:13+09:00,2026-04-19T04:34:12+09:00
860-852-subtask,medium,2026-04-19,,done,decomposed,852-840-704-694-ratchet-claude-md-issue,none,,subtask,0,scripts/pipeline/descriptions/860-852-subtask.md,2026-04-19T04:41:00+09:00,2026-04-19T04:41:00+09:00
861-852-704-694-ratchet-claude-md-issue,medium,2026-04-19,,done,decomposed,852-840-704-694-ratchet-claude-md-issue,none,,親704-694のratchet測定・CLAUDE.md更新・issue移動を単一コミットで実施,0,scripts/pipeline/descriptions/861-852-704-694-ratchet-claude-md-issue.md,2026-04-19T04:38:34+09:00,2026-04-19T04:38:34+09:00
862-740-subtask,medium,2026-04-19,,done,decomposed,740-723-subtask,none,,subtask,0,scripts/pipeline/descriptions/862-740-subtask.md,2026-04-19T04:42:52+09:00,2026-04-19T04:42:52+09:00
863-740-issue-status-done,medium,2026-04-19,,done,decomposed,740-723-subtask,none,,issue status=done への更新とファイル移動を単一コミットで実施,0,scripts/pipeline/descriptions/863-740-issue-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
864-744-basename-git-mv,medium,2026-04-19,,done,decomposed,744-690-git-mv-pending-done,none,,対象basenameを特定しgit mvの前提条件を確認,0,scripts/pipeline/descriptions/864-744-basename-git-mv.md,2026-04-19T04:55:00+09:00,2026-04-19T04:55:00+09:00
865-744-git-mv-pending-done,medium,2026-04-19,,done,decomposed,744-690-git-mv-pending-done,subtask-1,,git mvでpending→doneに移動してコミット,0,scripts/pipeline/descriptions/865-744-git-mv-pending-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
866-752-subtask,medium,2026-04-19,,done,decomposed,752-712-639-626-subtask-issue-status-done-git-mv,none,,subtask,0,scripts/pipeline/descriptions/866-752-subtask.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
867-752-639-626-subtask-issue-status-done-git-mv,medium,2026-04-19,,done,decomposed,752-712-639-626-subtask-issue-status-done-git-mv,none,,639-626 subtask issue を status:done 化して git mv でコミット,0,scripts/pipeline/descriptions/867-752-639-626-subtask-issue-status-done-git-mv.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
868-743-639-626-subtask-issue-status-done,medium,2026-04-19,,done,decomposed,743-690-639-626-subtask-issue-frontmatter-status,none,,639-626 subtask issueファイルを特定しstatus:doneに編集,0,scripts/pipeline/descriptions/868-743-639-626-subtask-issue-status-done.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
869-747-subtask,medium,2026-04-19,,done,decomposed,747-725-claude-md-god-object-policy-ratchet-down,none,,subtask,0,scripts/pipeline/descriptions/869-747-subtask.md,2026-04-19T04:58:50+09:00,2026-04-19T04:58:49+09:00
870-747-graphviewcontainer-ts-n,high,2026-04-19,,done,decomposed,747-725-claude-md-god-object-policy-ratchet-down,none,,GraphViewContainer.ts の現在行数 N を測定し、判定結果を確定,0,scripts/pipeline/descriptions/870-747-graphviewcontainer-ts-n.md,2026-04-19T02:18:28+09:00,2026-04-19T02:29:07+09:00
871-747-subtask,medium,2026-04-19,,done,decomposed,747-725-claude-md-god-object-policy-ratchet-down,none,,subtask,0,scripts/pipeline/descriptions/871-747-subtask.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
872-747-subtask,medium,2026-04-19,,done,decomposed,747-725-claude-md-god-object-policy-ratchet-down,none,,subtask,0,scripts/pipeline/descriptions/872-747-subtask.md,2026-04-19T05:06:32+09:00,2026-04-19T05:06:32+09:00
873-749-subtask,medium,2026-04-19,,done,decomposed,749-727-subtask,none,,subtask,0,scripts/pipeline/descriptions/873-749-subtask.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
874-749-graphviewcontainer-ts-claude-md-ratchet,medium,2026-04-19,,done,decomposed,749-727-subtask,none,,GraphViewContainer.ts 行数測定してCLAUDE.md ratchetし、parent issueをdone化する単一コミット,0,scripts/pipeline/descriptions/874-749-graphviewcontainer-ts-claude-md-ratchet.md,2026-04-19T09:12:22+09:00,2026-04-25T22:47:31+09:00
875-750-subtask,medium,2026-04-19,,done,decomposed,750-727-graphviewcontainer-claude-md-ratchet-iss,none,,subtask,0,scripts/pipeline/descriptions/875-750-subtask.md,2026-04-19T05:13:17+09:00,2026-04-19T05:13:17+09:00
